participant_id,query_id,MAL,QL_char,QL_tokens,task_family,info_source_type,requires_personal_history,requires_aggregation,requires_summarization,requires_generation,temporal_reference_type,time_urgency_level,stakes_level,modality_primary,domain_category,query_goal_specificity,expected_answer_length,interaction_pattern,has_comparative_phrase,has_temporal_diff_phrase,time_window_length,personalization_intensity,needs_location_context,needs_calendar_context,needs_communication_logs,needs_media_history,needs_financial_logs,needs_health_data,recommendation_type,requires_cross_app_integration,requires_similarity_search,requires_visual_understanding,requires_list_dedup_grouping,explicit_output_structure,urgency_phrase_present,planning_horizon,social_context_strength,contains_monetary_amount,monetary_context_type,device_context_implied,cognitive_load_estimate,novelty_seeking,habit_analysis,food_context_type,output_requires_multimedia_creation,output_requires_behavior_change_guidance,embedding_cluster_id,embedding_axis_complexity,embedding_axis_urgency
P007,55,11.203,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P017,55,49.171,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P026,55,9.571,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P033,55,21.496,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P043,55,24.31,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P049,55,16.245,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P058,55,2.73,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P066,55,38.645,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P070,55,21.763,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P078,55,5.35,19,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P007,56,4.844,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P018,56,24.451,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P027,56,6.575,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P030,56,18.078,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P043,56,27.714,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P052,56,7.332,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P061,56,2.072,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P062,56,17.77,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P076,56,5.501,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P080,56,0.648,18,5,retrieve_item,calendar_events,1,0,0,0,present_now,2,1,structured_log,productivity_work,2,0,one_shot_lookup,0,0,0,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,1,1,0,0,spend_tracking,mobile_on_the_go,1,0,0,casual_meal,0,0,personal_media_retrieval,0.3,0.9
P008,57,31.487,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P019,57,12.947,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P022,57,11.094,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P034,57,5.093,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P042,57,8.839,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P052,57,7.183,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P054,57,10.603,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P069,57,4.377,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P072,57,29.969,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P083,57,11.277,24,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P007,58,23.471,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P021,58,10.803,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P023,58,15.962,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P034,58,13.574,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P045,58,37.854,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P051,58,3.803,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P060,58,19.634,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P064,58,9.131,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P074,58,18.868,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P078,58,6.883,22,7,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,travel_leisure,2,0,one_shot_lookup,0,0,0,2,1,0,0,0,0,0,place_reco,1,0,0,0,simple_fact,0,0,0,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P007,59,8.714,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P017,59,42.953,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P029,59,15.306,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P035,59,15.356,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P038,59,11.827,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P050,59,16.521,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P061,59,5.875,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P063,59,11.135,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P073,59,9.887,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P081,59,8.696,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,1,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P010,60,34.813,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P017,60,39.632,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P029,60,60.505,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P034,60,12.799,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P041,60,20.766,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P052,60,6.518,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P060,60,17.362,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P063,60,11.41,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P071,60,4.177,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P083,60,8.497,20,6,retrieve_item,location_history,1,0,0,0,past_specific,0,1,structured_log,social_relationships,2,0,one_shot_lookup,0,0,2,2,1,0,0,0,0,0,other,1,0,0,0,simple_fact,0,0,1,0,spend_tracking,home_desktop,1,0,0,casual_meal,0,0,personal_media_retrieval,0.5,-0.1
P006,61,3.254,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P021,61,11.26,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P023,61,12.666,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P035,61,25.27,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P039,61,14.025,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P049,61,8.173,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P060,61,8.49,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P065,61,23.145,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P070,61,31.792,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P083,61,7.756,17,4,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P012,62,18.933,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P016,62,30.081,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P026,62,7.549,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P030,62,19.693,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P043,62,28.796,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P046,62,26.332,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P060,62,16.164,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P068,62,4.926,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P075,62,7.989,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P083,62,9.929,18,4,retrieve_item,location_history,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,1,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,personal_media_retrieval,0.3,-0.1
P010,63,22.837,19,5,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P017,63,27.514,19,5,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P025,63,13.0,19,5,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P037,63,4.569,19,5,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P045,63,25.445,19,5,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
P048,63,6.143,19,5,retrieve_item,personal_activity_log,1,0,0,0,past_range,0,0,structured_log,social_relationships,2,0,one_shot_lookup,0,0,1,2,0,0,0,0,0,0,other,0,0,0,0,simple_fact,0,0,2,0,spend_tracking,neutral,0,0,0,casual_meal,0,0,activity_stats,0.3,-0.1
